26, 0, 9
27, 0, 9
28, 0, 9
29, 0, 9
30, 0, 9
31, 0, 9
32, 0, 9
24, 0, 10
25, 0, 10
26, 0, 10
27, 0, 10
28, 0, 10
29, 0, 10
30, 0, 10
31, 0, 10
32, 0, 10
33, 0, 10
23, 0, 11
24, 0, 11
25, 0, 11
26, 0, 11
27, 0, 11
28, 0, 11
29, 0, 11
30, 0, 11
31, 0, 11
32, 0, 11
33, 0, 11
22, 0, 12
23, 0, 12
24, 0, 12
25, 0, 12
26, 0, 12
27, 0, 12
28, 0, 12
29, 0, 12
30, 0, 12
31, 0, 12
32, 0, 12
33, 0, 12
22, 0, 13
23, 0, 13
24, 0, 13
25, 0, 13
26, 0, 13
27, 0, 13
28, 0, 13
29, 0, 13
30, 0, 13
31, 0, 13
32, 0, 13
33, 0, 13
22, 0, 14
23, 0, 14
24, 0, 14
25, 0, 14
26, 0, 14
27, 0, 14
28, 0, 14
29, 0, 14
30, 0, 14
31, 0, 14
32, 0, 14
33, 0, 14
22, 0, 15
23, 0, 15
24, 0, 15
25, 0, 15
26, 0, 15
27, 0, 15
28, 0, 15
29, 0, 15
30, 0, 15
31, 0, 15
32, 0, 15
33, 0, 15
22, 0, 16
23, 0, 16
24, 0, 16
25, 0, 16
26, 0, 16
27, 0, 16
28, 0, 16
29, 0, 16
30, 0, 16
31, 0, 16
32, 0, 16
33, 0, 16
24, 0, 17
25, 0, 17
26, 0, 17
27, 0, 17
28, 0, 17
29, 0, 17
30, 0, 17
31, 0, 17
32, 0, 17
26, 0, 18
27, 0, 18
28, 0, 18
29, 0, 18
30, 0, 18
31, 0, 18
32, 0, 18
28, 1, 8
29, 1, 8
30, 1, 8
31, 1, 8
32, 1, 8
33, 1, 8
24, 1, 9
25, 1, 9
26, 1, 9
27, 1, 9
33, 1, 9
34, 1, 9
35, 1, 9
23, 1, 10
34, 1, 10
35, 1, 10
22, 1, 11
34, 1, 11
35, 1, 11
21, 1, 12
34, 1, 12
35, 1, 12
21, 1, 13
34, 1, 13
35, 1, 13
21, 1, 14
34, 1, 14
21, 1, 15
34, 1, 15
21, 1, 16
34, 1, 16
21, 1, 17
22, 1, 17
23, 1, 17
33, 1, 17
22, 1, 18
23, 1, 18
24, 1, 18
25, 1, 18
33, 1, 18
22, 1, 19
23, 1, 19
24, 1, 19
25, 1, 19
26, 1, 19
27, 1, 19
28, 1, 19
29, 1, 19
30, 1, 19
31, 1, 19
32, 1, 19
33, 1, 19
24, 1, 20
25, 1, 20
26, 1, 20
27, 1, 20
28, 1, 20
29, 1, 20
30, 1, 20
31, 1, 20
32, 1, 20
33, 1, 20
26, 2, 7
27, 2, 7
28, 2, 7
29, 2, 7
30, 2, 7
31, 2, 7
24, 2, 8
25, 2, 8
26, 2, 8
27, 2, 8
32, 2, 8
33, 2, 8
34, 2, 8
35, 2, 8
22, 2, 9
23, 2, 9
36, 2, 9
37, 2, 9
38, 2, 9
21, 2, 10
22, 2, 10
36, 2, 10
37, 2, 10
38, 2, 10
39, 2, 10
21, 2, 11
36, 2, 11
37, 2, 11
38, 2, 11
39, 2, 11
20, 2, 12
36, 2, 12
37, 2, 12
38, 2, 12
39, 2, 12
20, 2, 13
36, 2, 13
37, 2, 13
38, 2, 13
20, 2, 14
35, 2, 14
36, 2, 14
37, 2, 14
38, 2, 14
20, 2, 15
35, 2, 15
36, 2, 15
37, 2, 15
38, 2, 15
20, 2, 16
35, 2, 16
36, 2, 16
37, 2, 16
20, 2, 17
34, 2, 17
35, 2, 17
36, 2, 17
37, 2, 17
21, 2, 18
34, 2, 18
35, 2, 18
22, 2, 19
34, 2, 19
22, 2, 20
23, 2, 20
34, 2, 20
24, 2, 21
25, 2, 21
26, 2, 21
27, 2, 21
28, 2, 21
29, 2, 21
30, 2, 21
31, 2, 21
32, 2, 21
33, 2, 21
28, 2, 22
29, 2, 22
30, 2, 22
31, 2, 22
29, 3, 5
30, 3, 5
23, 3, 6
24, 3, 6
25, 3, 6
26, 3, 6
27, 3, 6
28, 3, 6
29, 3, 6
30, 3, 6
31, 3, 6
32, 3, 6
33, 3, 6
34, 3, 6
35, 3, 6
22, 3, 7
23, 3, 7
24, 3, 7
25, 3, 7
32, 3, 7
33, 3, 7
34, 3, 7
35, 3, 7
36, 3, 7
20, 3, 8
21, 3, 8
22, 3, 8
23, 3, 8
36, 3, 8
37, 3, 8
38, 3, 8
19, 3, 9
20, 3, 9
21, 3, 9
39, 3, 9
19, 3, 10
20, 3, 10
40, 3, 10
18, 3, 11
19, 3, 11
20, 3, 11
40, 3, 11
41, 3, 11
18, 3, 12
19, 3, 12
40, 3, 12
41, 3, 12
18, 3, 13
19, 3, 13
39, 3, 13
40, 3, 13
18, 3, 14
19, 3, 14
39, 3, 14
40, 3, 14
18, 3, 15
19, 3, 15
39, 3, 15
40, 3, 15
41, 3, 15
18, 3, 16
19, 3, 16
38, 3, 16
39, 3, 16
40, 3, 16
41, 3, 16
18, 3, 17
19, 3, 17
38, 3, 17
39, 3, 17
40, 3, 17
19, 3, 18
20, 3, 18
36, 3, 18
37, 3, 18
38, 3, 18
39, 3, 18
20, 3, 19
21, 3, 19
35, 3, 19
36, 3, 19
37, 3, 19
38, 3, 19
22, 3, 20
35, 3, 20
36, 3, 20
37, 3, 20
23, 3, 21
24, 3, 21
34, 3, 21
35, 3, 21
25, 3, 22
26, 3, 22
27, 3, 22
28, 3, 22
29, 3, 22
30, 3, 22
31, 3, 22
32, 3, 22
33, 3, 22
27, 4, 4
28, 4, 4
29, 4, 4
30, 4, 4
31, 4, 4
32, 4, 4
33, 4, 4
22, 4, 5
23, 4, 5
24, 4, 5
25, 4, 5
26, 4, 5
27, 4, 5
28, 4, 5
31, 4, 5
32, 4, 5
33, 4, 5
34, 4, 5
35, 4, 5
36, 4, 5
20, 4, 6
21, 4, 6
22, 4, 6
36, 4, 6
37, 4, 6
38, 4, 6
19, 4, 7
20, 4, 7
21, 4, 7
37, 4, 7
38, 4, 7
39, 4, 7
18, 4, 8
19, 4, 8
39, 4, 8
40, 4, 8
17, 4, 9
18, 4, 9
40, 4, 9
41, 4, 9
17, 4, 10
18, 4, 10
41, 4, 10
42, 4, 10
16, 4, 11
17, 4, 11
42, 4, 11
16, 4, 12
17, 4, 12
42, 4, 12
16, 4, 13
17, 4, 13
41, 4, 13
42, 4, 13
16, 4, 14
17, 4, 14
41, 4, 14
42, 4, 14
16, 4, 15
17, 4, 15
42, 4, 15
16, 4, 16
17, 4, 16
42, 4, 16
17, 4, 17
41, 4, 17
42, 4, 17
17, 4, 18
18, 4, 18
40, 4, 18
41, 4, 18
18, 4, 19
19, 4, 19
39, 4, 19
40, 4, 19
41, 4, 19
20, 4, 20
21, 4, 20
38, 4, 20
39, 4, 20
40, 4, 20
22, 4, 21
23, 4, 21
24, 4, 21
36, 4, 21
37, 4, 21
38, 4, 21
25, 4, 22
26, 4, 22
27, 4, 22
28, 4, 22
29, 4, 22
30, 4, 22
31, 4, 22
32, 4, 22
33, 4, 22
34, 4, 22
35, 4, 22
36, 4, 22
27, 5, 3
28, 5, 3
29, 5, 3
30, 5, 3
31, 5, 3
32, 5, 3
33, 5, 3
21, 5, 4
22, 5, 4
23, 5, 4
24, 5, 4
25, 5, 4
26, 5, 4
34, 5, 4
35, 5, 4
36, 5, 4
37, 5, 4
19, 5, 5
20, 5, 5
21, 5, 5
37, 5, 5
38, 5, 5
39, 5, 5
18, 5, 6
19, 5, 6
39, 5, 6
40, 5, 6
17, 5, 7
18, 5, 7
40, 5, 7
41, 5, 7
42, 5, 7
16, 5, 8
17, 5, 8
41, 5, 8
42, 5, 8
43, 5, 8
16, 5, 9
42, 5, 9
43, 5, 9
15, 5, 10
16, 5, 10
43, 5, 10
44, 5, 10
15, 5, 11
43, 5, 11
44, 5, 11
15, 5, 12
43, 5, 12
44, 5, 12
14, 5, 13
15, 5, 13
43, 5, 13
44, 5, 13
14, 5, 14
15, 5, 14
43, 5, 14
44, 5, 14
15, 5, 15
43, 5, 15
44, 5, 15
15, 5, 16
43, 5, 16
44, 5, 16
15, 5, 17
16, 5, 17
43, 5, 17
16, 5, 18
42, 5, 18
43, 5, 18
17, 5, 19
42, 5, 19
18, 5, 20
19, 5, 20
41, 5, 20
19, 5, 21
20, 5, 21
21, 5, 21
39, 5, 21
40, 5, 21
41, 5, 21
22, 5, 22
23, 5, 22
24, 5, 22
25, 5, 22
26, 5, 22
32, 5, 22
33, 5, 22
34, 5, 22
35, 5, 22
36, 5, 22
37, 5, 22
38, 5, 22
39, 5, 22
27, 5, 23
28, 5, 23
29, 5, 23
30, 5, 23
31, 5, 23
17, 5, 32
18, 5, 32
19, 5, 32
16, 5, 33
17, 5, 33
18, 5, 33
19, 5, 33
