1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.425023555755615234e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.305098056793212891e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.193778038024902344e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.086553096771240234e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.987510681152343750e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.899234771728515625e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,4.819334030151367188e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,4.744431495666503906e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,4.681335926055908203e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,4.627276897430419922e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,4.578503608703613281e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,4.542585849761962891e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,4.512086391448974609e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,4.490869522094726562e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.480190277099609375e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.473766326904296875e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,4.480190277099609375e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,4.490869522094726562e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,4.512086391448974609e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,4.542585849761962891e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,4.578503608703613281e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,4.627276897430419922e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,4.681335926055908203e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,4.744431495666503906e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,4.819334030151367188e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,4.899234771728515625e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,4.987510681152343750e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,5.086553096771240234e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,5.193778038024902344e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,5.305098056793212891e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.100000000000000000e+01,5.425023555755615234e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,5.553620338439941406e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.250293731689453125e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.126281738281250000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.010991096496582031e+00
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.899767875671386719e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,4.796870231628417969e+00
1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.705018520355224609e+00
1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,4.621761322021484375e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,4.543603420257568359e+00
1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,4.477678775787353516e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.421130180358886719e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,4.370056629180908203e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.332411289215087891e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,4.300421237945556641e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,4.278154850006103516e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.266964435577392578e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,4.260237216949462891e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,4.266964435577392578e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,4.278154850006103516e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,4.300421237945556641e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,4.332411289215087891e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,4.370056629180908203e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,4.421130180358886719e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,4.477678775787353516e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,4.543603420257568359e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,4.621761322021484375e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,4.705018520355224609e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,4.796870231628417969e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,4.899767875671386719e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,5.010991096496582031e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,5.126281738281250000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.100000000000000000e+01,5.250293731689453125e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,5.383065700531005859e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.077774524688720703e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.953631401062011719e+00
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.834224700927734375e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.718837261199951172e+00
1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,4.611904144287109375e+00
1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,4.516292572021484375e+00
1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,4.429490089416503906e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,4.347876548767089844e+00
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,4.278937816619873047e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,4.219726562500000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,4.166184902191162109e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,4.126680374145507812e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,4.093082427978515625e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,4.069681644439697266e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,4.057916164398193359e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.600000000000000000e+01,4.050841808319091797e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+01,4.057916164398193359e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,4.069681644439697266e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,4.093082427978515625e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,4.126680374145507812e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,4.166184902191162109e+00
