9, 0, 1
10, 0, 1
11, 0, 1
12, 0, 1
13, 0, 1
7, 0, 2
8, 0, 2
9, 0, 2
10, 0, 2
11, 0, 2
12, 0, 2
13, 0, 2
14, 0, 2
6, 0, 3
7, 0, 3
8, 0, 3
9, 0, 3
10, 0, 3
11, 0, 3
12, 0, 3
13, 0, 3
14, 0, 3
15, 0, 3
5, 0, 4
6, 0, 4
7, 0, 4
8, 0, 4
9, 0, 4
10, 0, 4
11, 0, 4
12, 0, 4
13, 0, 4
14, 0, 4
15, 0, 4
16, 0, 4
5, 0, 5
6, 0, 5
7, 0, 5
8, 0, 5
9, 0, 5
10, 0, 5
11, 0, 5
12, 0, 5
13, 0, 5
14, 0, 5
15, 0, 5
16, 0, 5
5, 0, 6
6, 0, 6
7, 0, 6
8, 0, 6
9, 0, 6
10, 0, 6
11, 0, 6
12, 0, 6
13, 0, 6
14, 0, 6
15, 0, 6
16, 0, 6
17, 0, 6
5, 0, 7
6, 0, 7
7, 0, 7
8, 0, 7
9, 0, 7
10, 0, 7
11, 0, 7
12, 0, 7
13, 0, 7
14, 0, 7
15, 0, 7
16, 0, 7
17, 0, 7
5, 0, 8
6, 0, 8
7, 0, 8
8, 0, 8
9, 0, 8
10, 0, 8
11, 0, 8
12, 0, 8
13, 0, 8
14, 0, 8
15, 0, 8
16, 0, 8
5, 0, 9
6, 0, 9
7, 0, 9
8, 0, 9
9, 0, 9
10, 0, 9
11, 0, 9
12, 0, 9
13, 0, 9
14, 0, 9
15, 0, 9
16, 0, 9
5, 0, 10
6, 0, 10
7, 0, 10
8, 0, 10
9, 0, 10
10, 0, 10
11, 0, 10
12, 0, 10
13, 0, 10
14, 0, 10
15, 0, 10
16, 0, 10
6, 0, 11
7, 0, 11
8, 0, 11
9, 0, 11
10, 0, 11
11, 0, 11
12, 0, 11
13, 0, 11
14, 0, 11
15, 0, 11
7, 0, 12
8, 0, 12
9, 0, 12
10, 0, 12
11, 0, 12
12, 0, 12
13, 0, 12
14, 0, 12
9, 0, 13
10, 0, 13
11, 0, 13
12, 0, 13
13, 0, 13
8, 1, 0
9, 1, 0
10, 1, 0
11, 1, 0
12, 1, 0
13, 1, 0
7, 1, 1
8, 1, 1
14, 1, 1
15, 1, 1
6, 1, 2
15, 1, 2
16, 1, 2
5, 1, 3
16, 1, 3
17, 1, 3
4, 1, 4
17, 1, 4
4, 1, 5
17, 1, 5
4, 1, 6
18, 1, 6
4, 1, 7
18, 1, 7
4, 1, 8
17, 1, 8
18, 1, 8
4, 1, 9
17, 1, 9
4, 1, 10
17, 1, 10
5, 1, 11
16, 1, 11
17, 1, 11
5, 1, 12
6, 1, 12
15, 1, 12
16, 1, 12
7, 1, 13
8, 1, 13
14, 1, 13
15, 1, 13
8, 1, 14
9, 1, 14
10, 1, 14
11, 1, 14
12, 1, 14
13, 1, 14
7, 2, 0
8, 2, 0
9, 2, 0
10, 2, 0
11, 2, 0
12, 2, 0
13, 2, 0
14, 2, 0
6, 2, 1
15, 2, 1
16, 2, 1
5, 2, 2
17, 2, 2
4, 2, 3
17, 2, 3
4, 2, 4
18, 2, 4
4, 2, 5
18, 2, 5
3, 2, 6
19, 2, 6
2, 2, 7
3, 2, 7
19, 2, 7
3, 2, 8
19, 2, 8
3, 2, 9
18, 2, 9
4, 2, 10
18, 2, 10
4, 2, 11
17, 2, 11
5, 2, 12
16, 2, 12
6, 2, 13
15, 2, 13
16, 2, 13
7, 2, 14
8, 2, 14
9, 2, 14
10, 2, 14
11, 2, 14
12, 2, 14
13, 2, 14
14, 2, 14
7, 3, 0
8, 3, 0
9, 3, 0
10, 3, 0
11, 3, 0
12, 3, 0
13, 3, 0
14, 3, 0
6, 3, 1
15, 3, 1
16, 3, 1
5, 3, 2
17, 3, 2
4, 3, 3
17, 3, 3
4, 3, 4
18, 3, 4
3, 3, 5
19, 3, 5
1, 3, 6
2, 3, 6
20, 3, 6
1, 3, 7
20, 3, 7
1, 3, 8
2, 3, 8
20, 3, 8
3, 3, 9
19, 3, 9
4, 3, 10
18, 3, 10
4, 3, 11
17, 3, 11
5, 3, 12
17, 3, 12
6, 3, 13
15, 3, 13
16, 3, 13
7, 3, 14
8, 3, 14
9, 3, 14
10, 3, 14
11, 3, 14
12, 3, 14
13, 3, 14
14, 3, 14
7, 4, 0
8, 4, 0
9, 4, 0
10, 4, 0
11, 4, 0
12, 4, 0
13, 4, 0
14, 4, 0
6, 4, 1
15, 4, 1
16, 4, 1
5, 4, 2
17, 4, 2
4, 4, 3
17, 4, 3
4, 4, 4
18, 4, 4
3, 4, 5
19, 4, 5
20, 4, 5
0, 4, 6
1, 4, 6
2, 4, 6
3, 4, 6
20, 4, 6
0, 4, 7
2, 4, 7
21, 4, 7
0, 4, 8
1, 4, 8
2, 4, 8
3, 4, 8
20, 4, 8
3, 4, 9
19, 4, 9
20, 4, 9
4, 4, 10
18, 4, 10
4, 4, 11
17, 4, 11
5, 4, 12
17, 4, 12
6, 4, 13
15, 4, 13
16, 4, 13
7, 4, 14
8, 4, 14
9, 4, 14
10, 4, 14
11, 4, 14
12, 4, 14
13, 4, 14
